Sid,Symbol,HighValue,LowValue,OpenValue,CloseValue,Volumn,Period,StartTime,EndTime,StartPoint,HistroyHigh,NewHigh,PeriodLow,HistoryLow,NewLow,PeriodHigh,PeriodMean,Buy,BuyInv,BuyWinRate,BuyInvWinRate
19642,ETHUSDT,1326.53,1285.35,1320.8,1315.9,251920.6,4h,2021-01-29 12:00:00.000,2021-01-29 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19643,ETHUSDT,1429.99,1295.01,1315.86,1416.96,713546.6,4h,2021-01-29 16:00:00.000,2021-01-29 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19644,ETHUSDT,1436.9,1371.33,1416.83,1396.18,409155.7,4h,2021-01-29 20:00:00.000,2021-01-29 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19645,ETHUSDT,1408.54,1313.12,1396.48,1348.3,347182.6,4h,2021-01-30 00:00:00.000,2021-01-30 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19646,ETHUSDT,1409.99,1331.78,1348.03,1379.5,259292.8,4h,2021-01-30 04:00:00.000,2021-01-30 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19647,ETHUSDT,1406,1326.41,1379.56,1342.71,256273.1,4h,2021-01-30 08:00:00.000,2021-01-30 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19648,ETHUSDT,1357,1328.16,1342.79,1346.87,165179.2,4h,2021-01-30 12:00:00.000,2021-01-30 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19649,ETHUSDT,1354.55,1336.18,1347.07,1340.01,152348.1,4h,2021-01-30 16:00:00.000,2021-01-30 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19650,ETHUSDT,1380.3,1330.25,1340.01,1371.27,165274.4,4h,2021-01-30 20:00:00.000,2021-01-30 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19651,ETHUSDT,1380,1345,1371.26,1371.51,174074.5,4h,2021-01-31 00:00:00.000,2021-01-31 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19652,ETHUSDT,1390,1368.34,1371.64,1378.05,126892.9,4h,2021-01-31 04:00:00.000,2021-01-31 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19653,ETHUSDT,1380.74,1354,1378.04,1357.49,113053.9,4h,2021-01-31 08:00:00.000,2021-01-31 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19654,ETHUSDT,1365.2,1342,1357.49,1346.28,110441.9,4h,2021-01-31 12:00:00.000,2021-01-31 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19655,ETHUSDT,1357.43,1338,1346.28,1354.29,124977.6,4h,2021-01-31 16:00:00.000,2021-01-31 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19656,ETHUSDT,1371.85,1291.68,1354.36,1311.1,278371.4,4h,2021-01-31 20:00:00.000,2021-01-31 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19657,ETHUSDT,1320,1281.12,1311.01,1305,217327.4,4h,2021-02-01 00:00:00.000,2021-02-01 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19658,ETHUSDT,1321.93,1292,1305,1312.55,114532.8,4h,2021-02-01 04:00:00.000,2021-02-01 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19659,ETHUSDT,1324.63,1269.99,1312.45,1316.92,247760.8,4h,2021-02-01 08:00:00.000,2021-02-01 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19660,ETHUSDT,1337.83,1301.7,1316.91,1316.67,187232.8,4h,2021-02-01 12:00:00.000,2021-02-01 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19661,ETHUSDT,1345.19,1307.52,1316.65,1336.41,197638.3,4h,2021-02-01 16:00:00.000,2021-02-01 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19662,ETHUSDT,1345.52,1301.51,1336.4,1301.73,174907.5,4h,2021-02-01 20:00:00.000,2021-02-01 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19663,ETHUSDT,1334,1300,1301.96,1332.74,122795.5,4h,2021-02-02 00:00:00.000,2021-02-02 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19664,ETHUSDT,1377.99,1329.37,1332.74,1374.17,166063.1,4h,2021-02-02 04:00:00.000,2021-02-02 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19665,ETHUSDT,1411.02,1360.28,1374.09,1368.79,241546.9,4h,2021-02-02 08:00:00.000,2021-02-02 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19666,ETHUSDT,1425.99,1367.5,1368.8,1415,231846.7,4h,2021-02-02 12:00:00.000,2021-02-02 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19667,ETHUSDT,1458,1405.62,1415,1419.58,396483.7,4h,2021-02-02 16:00:00.000,2021-02-02 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19668,ETHUSDT,1447.71,1408,1419.58,1427.87,244276.3,4h,2021-02-02 20:00:00.000,2021-02-02 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19669,ETHUSDT,1516.62,1421.56,1427.88,1516.13,482312.4,4h,2021-02-03 00:00:00.000,2021-02-03 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19670,ETHUSDT,1547.9,1497.12,1516.29,1511.87,347761.9,4h,2021-02-03 04:00:00.000,2021-02-03 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19671,ETHUSDT,1548,1508.39,1511.93,1539.57,196829.2,4h,2021-02-03 08:00:00.000,2021-02-03 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19672,ETHUSDT,1571,1537.69,1539.71,1547.09,231787,4h,2021-02-03 12:00:00.000,2021-02-03 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19673,ETHUSDT,1560,1512.38,1547.15,1537.68,261018.3,4h,2021-02-03 16:00:00.000,2021-02-03 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19674,ETHUSDT,1599.86,1523.24,1537.93,1597.25,283822.3,4h,2021-02-03 20:00:00.000,2021-02-03 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19675,ETHUSDT,1650,1580.1,1597.56,1616.1,352828.2,4h,2021-02-04 00:00:00.000,2021-02-04 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19676,ETHUSDT,1669.35,1600.44,1616.1,1664.49,209584.9,4h,2021-02-04 04:00:00.000,2021-02-04 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19677,ETHUSDT,1695.2,1632.51,1664.67,1645.84,278025.5,4h,2021-02-04 08:00:00.000,2021-02-04 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19678,ETHUSDT,1683.16,1635,1645.85,1662.83,171021.4,4h,2021-02-04 12:00:00.000,2021-02-04 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19679,ETHUSDT,1684.66,1570.96,1662.52,1611.74,375964.9,4h,2021-02-04 16:00:00.000,2021-02-04 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19680,ETHUSDT,1643.21,1554.44,1611.77,1580.88,333884.9,4h,2021-02-04 20:00:00.000,2021-02-04 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19681,ETHUSDT,1664.51,1565,1580.8,1652.99,295847.7,4h,2021-02-05 00:00:00.000,2021-02-05 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19682,ETHUSDT,1670.67,1588,1652.96,1595.67,191757.8,4h,2021-02-05 04:00:00.000,2021-02-05 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19683,ETHUSDT,1653.21,1591,1595.53,1639.99,178248.2,4h,2021-02-05 08:00:00.000,2021-02-05 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19684,ETHUSDT,1669.5,1622.24,1639.99,1662.36,142863.9,4h,2021-02-05 12:00:00.000,2021-02-05 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19685,ETHUSDT,1676.27,1641.22,1662.6,1662.78,160819.2,4h,2021-02-05 16:00:00.000,2021-02-05 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19686,ETHUSDT,1748,1657.35,1662.79,1741.99,321200.1,4h,2021-02-05 20:00:00.000,2021-02-05 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19687,ETHUSDT,1760.49,1682,1742,1709.91,271454,4h,2021-02-06 00:00:00.000,2021-02-06 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19688,ETHUSDT,1726.45,1695,1710.02,1719.19,119537.9,4h,2021-02-06 04:00:00.000,2021-02-06 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19689,ETHUSDT,1743.67,1645.48,1718.95,1682.19,297581.1,4h,2021-02-06 08:00:00.000,2021-02-06 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19690,ETHUSDT,1682.51,1642.94,1682.19,1673.32,171526.3,4h,2021-02-06 12:00:00.000,2021-02-06 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19691,ETHUSDT,1718.47,1672.01,1673.21,1679.67,213440.1,4h,2021-02-06 16:00:00.000,2021-02-06 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19692,ETHUSDT,1697.52,1663,1679.67,1673.04,156446.9,4h,2021-02-06 20:00:00.000,2021-02-06 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19693,ETHUSDT,1719.99,1655.23,1673.04,1707.67,175525,4h,2021-02-07 00:00:00.000,2021-02-07 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19694,ETHUSDT,1718.68,1671.33,1707.89,1676.35,135289,4h,2021-02-07 04:00:00.000,2021-02-07 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19695,ETHUSDT,1693,1609.03,1676.35,1626.53,216461.6,4h,2021-02-07 08:00:00.000,2021-02-07 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19696,ETHUSDT,1639.67,1585.44,1626.41,1632,168724.5,4h,2021-02-07 12:00:00.000,2021-02-07 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19697,ETHUSDT,1655.77,1613.48,1632.01,1624.91,144775.6,4h,2021-02-07 16:00:00.000,2021-02-07 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19698,ETHUSDT,1629.39,1525.01,1624.89,1538.21,306544.2,4h,2021-02-07 20:00:00.000,2021-02-07 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19699,ETHUSDT,1589.99,1490.46,1538.19,1565.44,292886.1,4h,2021-02-08 00:00:00.000,2021-02-08 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19700,ETHUSDT,1621.46,1552.68,1565.64,1611.62,152343,4h,2021-02-08 04:00:00.000,2021-02-08 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19701,ETHUSDT,1631.31,1563.89,1611.46,1581.46,149634.3,4h,2021-02-08 08:00:00.000,2021-02-08 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19702,ETHUSDT,1647.73,1577.67,1581.26,1639.59,139479.2,4h,2021-02-08 12:00:00.000,2021-02-08 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19703,ETHUSDT,1665,1625.39,1639.52,1660.48,143088.6,4h,2021-02-08 16:00:00.000,2021-02-08 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19704,ETHUSDT,1757,1642.17,1660.63,1734.79,433032.2,4h,2021-02-08 20:00:00.000,2021-02-08 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19705,ETHUSDT,1775.57,1679.65,1734.86,1695.96,272281.7,4h,2021-02-09 00:00:00.000,2021-02-09 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19706,ETHUSDT,1752.81,1691.32,1695.91,1750.15,202261.1,4h,2021-02-09 04:00:00.000,2021-02-09 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19707,ETHUSDT,1766,1708.49,1749.68,1735.04,177440.6,4h,2021-02-09 08:00:00.000,2021-02-09 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19708,ETHUSDT,1770,1727.54,1735.2,1750.82,183694.1,4h,2021-02-09 12:00:00.000,2021-02-09 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19709,ETHUSDT,1821.88,1725.01,1750.5,1753.4,332495.8,4h,2021-02-09 16:00:00.000,2021-02-09 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19710,ETHUSDT,1769.23,1712.19,1753.4,1749,189315.5,4h,2021-02-09 20:00:00.000,2021-02-09 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19711,ETHUSDT,1772.56,1720.38,1749.01,1772.56,160679.3,4h,2021-02-10 00:00:00.000,2021-02-10 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19712,ETHUSDT,1791.58,1747.64,1772.56,1769.13,141446.6,4h,2021-02-10 04:00:00.000,2021-02-10 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19713,ETHUSDT,1825,1758.24,1769.14,1809.45,184939,4h,2021-02-10 08:00:00.000,2021-02-10 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19714,ETHUSDT,1825,1766.82,1809.45,1810.84,178053.2,4h,2021-02-10 12:00:00.000,2021-02-10 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19715,ETHUSDT,1837.86,1771.85,1810.84,1792.02,191758.4,4h,2021-02-10 16:00:00.000,2021-02-10 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19716,ETHUSDT,1792.46,1680,1792.02,1714.37,381726.4,4h,2021-02-10 20:00:00.000,2021-02-10 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19717,ETHUSDT,1748.88,1690.8,1714.21,1742.69,178282.4,4h,2021-02-11 00:00:00.000,2021-02-11 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19718,ETHUSDT,1758.73,1705.3,1742.72,1740.78,105172.9,4h,2021-02-11 04:00:00.000,2021-02-11 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19719,ETHUSDT,1749.01,1703.44,1740.76,1721.86,78669.52,4h,2021-02-11 08:00:00.000,2021-02-11 11:40:55.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19720,ETHUSDT,1748.76,1716.94,1721.7,1737.44,79501.77,4h,2021-02-11 12:00:00.000,2021-02-11 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19721,ETHUSDT,1789.3,1731.03,1737.18,1763.36,142357.1,4h,2021-02-11 16:00:00.000,2021-02-11 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19722,ETHUSDT,1819,1760,1763.36,1796.17,189057.1,4h,2021-02-11 20:00:00.000,2021-02-11 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19723,ETHUSDT,1810,1776.13,1796.4,1790.66,115260.5,4h,2021-02-12 00:00:00.000,2021-02-12 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19724,ETHUSDT,1808.5,1754.41,1790.77,1785.62,130233.8,4h,2021-02-12 04:00:00.000,2021-02-12 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19725,ETHUSDT,1808,1762.98,1785.83,1764.57,113825,4h,2021-02-12 08:00:00.000,2021-02-12 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19726,ETHUSDT,1773,1739.88,1764.56,1768.28,118850.5,4h,2021-02-12 12:00:00.000,2021-02-12 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19727,ETHUSDT,1782.2,1749.5,1768.38,1775.61,99182.73,4h,2021-02-12 16:00:00.000,2021-02-12 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19728,ETHUSDT,1802,1750.89,1775.61,1789.03,193728.1,4h,2021-02-12 20:00:00.000,2021-02-12 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19729,ETHUSDT,1851.1,1787.08,1789.2,1840.36,253823.3,4h,2021-02-13 00:00:00.000,2021-02-13 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19730,ETHUSDT,1864.88,1827.99,1840.36,1840.26,130190.5,4h,2021-02-13 04:00:00.000,2021-02-13 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19731,ETHUSDT,1871.72,1840.18,1840.24,1863.87,128449.8,4h,2021-02-13 08:00:00.000,2021-02-13 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19732,ETHUSDT,1866.19,1805.54,1864.07,1806.6,123000.3,4h,2021-02-13 12:00:00.000,2021-02-13 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19733,ETHUSDT,1838.9,1765,1806.22,1782.95,196237.1,4h,2021-02-13 16:00:00.000,2021-02-13 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19734,ETHUSDT,1823.87,1765,1783.01,1816.54,135329.8,4h,2021-02-13 20:00:00.000,2021-02-13 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19735,ETHUSDT,1823,1782.63,1816.43,1799.44,103254.8,4h,2021-02-14 00:00:00.000,2021-02-14 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19736,ETHUSDT,1823.99,1787.62,1799.43,1814.96,81317.29,4h,2021-02-14 04:00:00.000,2021-02-14 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19737,ETHUSDT,1843.67,1806.85,1815.25,1809.03,109846.6,4h,2021-02-14 08:00:00.000,2021-02-14 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19738,ETHUSDT,1850,1800,1809.03,1831.7,132809.8,4h,2021-02-14 12:00:00.000,2021-02-14 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19739,ETHUSDT,1847.54,1824.77,1831.63,1831.88,90803.38,4h,2021-02-14 16:00:00.000,2021-02-14 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19740,ETHUSDT,1844.28,1784.11,1831.98,1799.05,161448.6,4h,2021-02-14 20:00:00.000,2021-02-14 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19741,ETHUSDT,1814,1789.03,1799.04,1804.55,95435.65,4h,2021-02-15 00:00:00.000,2021-02-15 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19742,ETHUSDT,1832.2,1800,1804.55,1800.42,84917.8,4h,2021-02-15 04:00:00.000,2021-02-15 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19743,ETHUSDT,1813.02,1655.67,1800.03,1727.64,329266.4,4h,2021-02-15 08:00:00.000,2021-02-15 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19744,ETHUSDT,1759.95,1687.39,1727.64,1749.67,173637.2,4h,2021-02-15 12:00:00.000,2021-02-15 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19745,ETHUSDT,1796.28,1740.52,1749.68,1787.48,123091.4,4h,2021-02-15 16:00:00.000,2021-02-15 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19746,ETHUSDT,1814.68,1776.44,1787.76,1810.28,157410.7,4h,2021-02-15 20:00:00.000,2021-02-15 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19747,ETHUSDT,1834,1805.3,1810.32,1824.71,123658.4,4h,2021-02-16 00:00:00.000,2021-02-16 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19748,ETHUSDT,1835.72,1762.65,1824.55,1779.25,146410.5,4h,2021-02-16 04:00:00.000,2021-02-16 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19749,ETHUSDT,1827.28,1744.92,1779.33,1822,133902.5,4h,2021-02-16 08:00:00.000,2021-02-16 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19750,ETHUSDT,1827.28,1779.95,1822.16,1797.57,105952.4,4h,2021-02-16 12:00:00.000,2021-02-16 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19751,ETHUSDT,1809.7,1777.11,1797.79,1783.13,103859.2,4h,2021-02-16 16:00:00.000,2021-02-16 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19752,ETHUSDT,1825,1761.08,1783.12,1773.22,202077.5,4h,2021-02-16 20:00:00.000,2021-02-16 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19753,ETHUSDT,1781.51,1724,1773.23,1752.08,176254.4,4h,2021-02-17 00:00:00.000,2021-02-17 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19754,ETHUSDT,1784.53,1729.78,1752.01,1781.99,95447.41,4h,2021-02-17 04:00:00.000,2021-02-17 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19755,ETHUSDT,1786.27,1742.3,1781.99,1753.61,95911.8,4h,2021-02-17 08:00:00.000,2021-02-17 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19756,ETHUSDT,1808,1733.01,1753.61,1806.21,134951.3,4h,2021-02-17 12:00:00.000,2021-02-17 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19757,ETHUSDT,1821.93,1789.25,1806.15,1807.6,137092,4h,2021-02-17 16:00:00.000,2021-02-17 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19758,ETHUSDT,1842.32,1804,1807.6,1812,176435.1,4h,2021-02-17 20:00:00.000,2021-02-17 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19759,ETHUSDT,1840.97,1800,1812.18,1837.76,117911.9,4h,2021-02-18 00:00:00.000,2021-02-18 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19760,ETHUSDT,1855,1822.63,1837.76,1849.88,133409.5,4h,2021-02-18 04:00:00.000,2021-02-18 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
