Sid,StartTime,HighValue,LowValue,OpenValue,CloseValue,Volumn
418697,2020-10-01 16:00:00.000,370.45,361,363.97,361.11,219212.9
418698,2020-10-02 00:00:00.000,361.11,345.51,361.11,352.85,382077.9
418699,2020-10-02 08:00:00.000,354.55,340.25,352.83,342.17,262752
418700,2020-10-02 16:00:00.000,346.64,334.24,342.2,343.12,324398.2
418701,2020-10-03 00:00:00.000,347.62,341.36,343.16,345.6,146421.6
418702,2020-10-03 08:00:00.000,349.2,343.7,345.6,346.14,103441.6
418703,2020-10-03 16:00:00.000,349.92,344.4,346.11,347.28,96621.09
418704,2020-10-04 00:00:00.000,351,345.62,347.27,345.95,103533
418705,2020-10-04 08:00:00.000,349.93,343.81,345.94,348.36,98017.01
418706,2020-10-04 16:00:00.000,349.65,344.91,348.36,346.69,103035.6
418707,2020-10-05 00:00:00.000,354.45,346.44,346.69,352.37,142880.4
418708,2020-10-05 08:00:00.000,356.1,348.54,352.34,350.93,144366.8
418709,2020-10-05 16:00:00.000,354.7,349.65,350.92,352.83,134495.3
418710,2020-10-06 00:00:00.000,354.14,349.51,352.84,353.62,97878.22
418711,2020-10-06 08:00:00.000,355.1,350.65,353.63,350.71,111897.4
418712,2020-10-06 16:00:00.000,352.95,341,350.69,351.34,263140.9
418713,2020-10-07 00:00:00.000,352.23,336.8,351.35,340.75,265024.9
418714,2020-10-07 08:00:00.000,342.42,332.18,340.8,341.31,231165.2
418715,2020-10-07 16:00:00.000,342.85,337,341.31,340.66,157025.8
418716,2020-10-08 00:00:00.000,342.82,337.16,340.67,341.58,153737.8
418717,2020-10-08 08:00:00.000,342.44,334.61,341.58,336.18,152359.2
418718,2020-10-08 16:00:00.000,351,334.21,336.21,349.2,319057.1
418719,2020-10-09 00:00:00.000,353.32,348.91,349.19,350.95,160378.6
418720,2020-10-09 08:00:00.000,351.63,347.32,350.94,350.55,136316.9
418721,2020-10-09 16:00:00.000,365.68,349.23,350.56,365.13,333912.7
418722,2020-10-10 00:00:00.000,368.33,362,365.13,365.02,180248.5
418723,2020-10-10 08:00:00.000,378.4,364.71,365.01,374.87,250538.9
418724,2020-10-10 16:00:00.000,376.18,368.3,374.89,372.78,210143.4
418725,2020-10-11 00:00:00.000,375.6,369.42,372.79,370.52,130323
418726,2020-10-11 08:00:00.000,373.61,368.87,370.51,372.13,108648.6
418727,2020-10-11 16:00:00.000,377.6,371.03,372.14,375.13,153087.5
418728,2020-10-12 00:00:00.000,376.31,371.33,375.11,374.16,111582.2
418729,2020-10-12 08:00:00.000,375.43,370.36,374.17,374.14,152127.6
418730,2020-10-12 16:00:00.000,387.17,365.58,374.18,385.56,426708
418731,2020-10-13 00:00:00.000,394.8,384.72,385.57,386.51,265587
418732,2020-10-13 08:00:00.000,387.75,380.59,386.51,382.86,207374.2
418733,2020-10-13 16:00:00.000,387.2,374.51,382.85,379.14,302549.5
418734,2020-10-14 00:00:00.000,382.99,375.86,379.14,381.04,135218.2
418735,2020-10-14 08:00:00.000,385.11,379.84,381.05,382.26,136629.9
418736,2020-10-14 16:00:00.000,387.41,375,382.27,375.84,240991.9
418737,2020-10-15 00:00:00.000,379.63,373.13,375.82,378.69,191936
418738,2020-10-15 08:00:00.000,380.95,375.36,378.69,378.78,135264.3
418739,2020-10-15 16:00:00.000,379.53,369.85,378.79,376.62,311550.5
418740,2020-10-16 00:00:00.000,381.79,374.12,376.63,377.64,187223.3
418741,2020-10-16 08:00:00.000,379.83,365,377.63,368.8,272666.7
418742,2020-10-16 16:00:00.000,371.37,361.18,368.8,367.09,261617.9
418743,2020-10-17 00:00:00.000,369.19,364.05,367.1,365.5,119744.8
418744,2020-10-17 08:00:00.000,369.2,363.36,365.5,367.79,97228.48
418745,2020-10-17 16:00:00.000,370.46,364.4,367.79,367.69,117515.4
418746,2020-10-18 00:00:00.000,368.84,365.72,367.7,368.32,70834.39
418747,2020-10-18 08:00:00.000,374.39,367.1,368.31,373.96,113815.7
418748,2020-10-18 16:00:00.000,377.3,371.42,373.96,375.69,122283.3
418749,2020-10-19 00:00:00.000,378.64,374.81,375.66,378.11,87369.49
418750,2020-10-19 08:00:00.000,380,372.5,378.12,375.03,151295.2
418751,2020-10-19 16:00:00.000,383.95,374.28,375.02,383.53,235310.7
418752,2020-10-20 00:00:00.000,384.32,376.4,383.54,379.3,190647
418753,2020-10-20 08:00:00.000,380.73,374.5,379.3,375.41,139630.3
418754,2020-10-20 16:00:00.000,377.5,365.27,375.45,371.04,313825.1
418755,2020-10-21 00:00:00.000,372.76,366.5,371.03,368.52,163854.4
418756,2020-10-21 08:00:00.000,382.42,367.74,368.53,379.13,298499.4
418757,2020-10-21 16:00:00.000,392,376.01,379.13,391.9,419713.3
418758,2020-10-22 00:00:00.000,401.49,388.33,391.9,390.38,503450.8
418759,2020-10-22 08:00:00.000,397.7,390.21,390.31,395.09,214246.4
418760,2020-10-22 16:00:00.000,416.88,392.97,395.08,414.5,504034.1
418761,2020-10-23 00:00:00.000,420.73,411.15,414.49,413.98,377616.7
418762,2020-10-23 08:00:00.000,416.86,409.22,413.94,412.84,223848.4
418763,2020-10-23 16:00:00.000,419.33,410.69,412.85,412,269545.4
418764,2020-10-24 00:00:00.000,413.4,401.3,412.01,409.11,234438.5
418765,2020-10-24 08:00:00.000,413.99,407,409.19,410.17,108162.9
418766,2020-10-24 16:00:00.000,416.66,407.8,410.16,414,176846.2
418767,2020-10-25 00:00:00.000,414.79,408,414,412.14,134227.7
418768,2020-10-25 08:00:00.000,417.4,405,412.14,409.55,201558.6
418769,2020-10-25 16:00:00.000,409.6,405,409.55,406.01,126650.5
418770,2020-10-26 00:00:00.000,408.73,402.5,406,405.86,87377.95
418771,2020-10-26 08:00:00.000,411.11,402.88,405.85,404.99,204021.8
418772,2020-10-26 16:00:00.000,407.67,391.5,404.94,393.62,320181.3
418773,2020-10-27 00:00:00.000,395.69,382.3,393.62,392.52,370939.6
418774,2020-10-27 08:00:00.000,395.92,391.59,392.52,394.2,136694.5
418775,2020-10-27 16:00:00.000,406.79,389.9,394.23,405.96,347373.5
418776,2020-10-28 00:00:00.000,410.25,401.27,405.98,403.45,270193.7
418777,2020-10-28 08:00:00.000,409.2,394.23,403.41,396.93,245344.3
418778,2020-10-28 16:00:00.000,398.6,380.52,396.91,387.54,407751.3
418779,2020-10-29 00:00:00.000,390.15,380.64,387.54,388.23,202179.9
418780,2020-10-29 08:00:00.000,392.27,386.36,388.22,387.21,144460.8
418781,2020-10-29 16:00:00.000,392.68,380.52,387.2,390.68,245668.6
418782,2020-10-30 00:00:00.000,393.72,383.46,390.71,387.13,182966.6
418783,2020-10-30 08:00:00.000,391.97,375.06,387.12,378.72,343605.9
418784,2020-10-30 16:00:00.000,384.19,373.29,378.76,382.17,287948.5
418785,2020-10-31 00:00:00.000,384.78,379.66,382.15,382.49,140196.3
418786,2020-10-31 08:00:00.000,387.86,379.9,382.59,384.03,112050.5
418787,2020-10-31 16:00:00.000,394.88,383.93,384.03,390.1,241412.2
418788,2020-11-01 00:00:00.000,391.35,384.1,390.09,386.46,113991.1
418789,2020-11-01 08:00:00.000,390.65,384.61,386.44,388.94,108945.9
418790,2020-11-01 16:00:00.000,390.2,385.74,388.96,388.42,141353.3
418791,2020-11-02 00:00:00.000,398.29,387.94,388.41,396.67,188653.8
418792,2020-11-02 08:00:00.000,404.5,396.44,396.68,399.26,242654
418793,2020-11-02 16:00:00.000,399.33,377.92,399.26,385.09,391896.2
418794,2020-11-03 00:00:00.000,388.63,381.2,385.04,383.02,145418.4
418795,2020-11-03 08:00:00.000,385.59,370.23,383.01,375.52,284098.3
418796,2020-11-03 16:00:00.000,384.98,374.3,375.52,381.46,276397.8
418797,2020-11-04 00:00:00.000,390,380,381.48,387.88,192458.2
418798,2020-11-04 08:00:00.000,388.42,376.47,387.88,378.27,299767.8
418799,2020-11-04 16:00:00.000,384.6,376.89,378.25,383.74,197334.5
418800,2020-11-05 00:00:00.000,408.39,383.06,383.75,402.49,659962
418801,2020-11-05 08:00:00.000,406.88,400.33,402.5,402.83,351119.8
418802,2020-11-05 16:00:00.000,415.35,396.14,402.83,414.18,674879.9
418803,2020-11-06 00:00:00.000,420.4,406.61,414.18,416.69,449140.1
418804,2020-11-06 08:00:00.000,441.61,414.76,416.73,435.97,661535.3
418805,2020-11-06 16:00:00.000,446.58,426,435.93,435.23,623482.1
418806,2020-11-07 00:00:00.000,458.27,435.09,435.23,455.91,397423.6
418807,2020-11-07 08:00:00.000,468.28,454.8,455.91,456.31,422321.1
418808,2020-11-07 16:00:00.000,465.16,438.2,456.31,447.88,585146.3
418809,2020-11-08 00:00:00.000,454.29,424.14,447.88,435.21,645949.3
418810,2020-11-08 08:00:00.000,443.3,431.99,435.2,435.45,223308.5
418811,2020-11-08 16:00:00.000,456.77,435.43,435.43,454.11,323715.7
418812,2020-11-09 00:00:00.000,460.1,446.27,454.11,454.3,293884.3
418813,2020-11-09 08:00:00.000,457.86,443.67,454.29,444.85,245219.8
418814,2020-11-09 16:00:00.000,459.1,437,444.8,437.71,560886.8
418815,2020-11-10 00:00:00.000,450.39,433.09,437.71,444.32,293106.7
418816,2020-11-10 08:00:00.000,452.99,438.7,444.32,449.04,264359
418817,2020-11-10 16:00:00.000,455,440.3,449.04,443.12,360369.3
418818,2020-11-11 00:00:00.000,454.6,441.86,443.08,450.34,242144.1
418819,2020-11-11 08:00:00.000,466.41,449.28,450.34,462.14,464237.3
418820,2020-11-11 16:00:00.000,464.2,455.31,462.15,461.99,294925.5
418821,2020-11-12 00:00:00.000,476.25,460.11,462,463.09,446620
418822,2020-11-12 08:00:00.000,466.2,451.2,463.09,464.8,282598.6
418823,2020-11-12 16:00:00.000,470,455.01,464.8,461.16,449384.5
418824,2020-11-13 00:00:00.000,464.74,452.18,461.16,462.39,258793.5
418825,2020-11-13 08:00:00.000,467.18,457.12,462.48,460.21,266410.1
418826,2020-11-13 16:00:00.000,474.27,458.02,460.21,469.33,434014.9
418827,2020-11-14 00:00:00.000,478.01,464.68,469.32,476.43,276240.1
418828,2020-11-14 08:00:00.000,477.47,465.02,476.42,467.08,223263.3
418829,2020-11-14 16:00:00.000,467.89,453.65,467.06,458.77,321753.9
418830,2020-11-15 00:00:00.000,463.47,452,458.77,460.89,190235.6
418831,2020-11-15 08:00:00.000,462.89,456.51,460.9,460.8,137069.2
418832,2020-11-15 16:00:00.000,462.73,454.3,460.81,456.25,191264.9
418833,2020-11-16 00:00:00.000,457.04,440.19,456.25,448.08,336883.4
418834,2020-11-16 08:00:00.000,456.4,445.45,448.07,454.57,219745
418835,2020-11-16 16:00:00.000,460.8,449.64,454.57,459.4,280169.3
418836,2020-11-17 00:00:00.000,466,456.63,459.39,460.55,312146.2
418837,2020-11-17 08:00:00.000,468.85,459.8,460.51,465.98,234363.4
418838,2020-11-17 16:00:00.000,474.12,461.8,465.99,473.66,397222.8
418839,2020-11-18 00:00:00.000,484.88,471.7,473.63,482.15,519987.1
418840,2020-11-18 08:00:00.000,495.31,456.6,482.11,477.32,738415.4
418841,2020-11-18 16:00:00.000,482.6,463.5,477.31,473.99,501761.1
418842,2020-11-19 00:00:00.000,480.59,468.79,473.99,478.41,237519.8
418843,2020-11-19 08:00:00.000,480.75,470.5,478.43,471.76,222119.5
418844,2020-11-19 16:00:00.000,478.44,464.86,471.76,475.52,407181.7
418845,2020-11-20 00:00:00.000,477.04,468.63,475.51,471.25,188117.3
418846,2020-11-20 08:00:00.000,493.98,470.65,471.26,491.47,435705
418847,2020-11-20 16:00:00.000,511.1,490,491.48,504.73,702522.3
418848,2020-11-21 00:00:00.000,514.4,503.32,504.73,510.12,378134.7
418849,2020-11-21 08:00:00.000,518.68,502.82,510.12,510.25,393533.8
418850,2020-11-21 16:00:00.000,539.57,506.45,510.28,537.1,580417.6
418851,2020-11-22 00:00:00.000,553.32,531.2,537.11,552.35,574899.8
418852,2020-11-22 08:00:00.000,561.59,533.2,552.42,542.32,547750.2
418853,2020-11-22 16:00:00.000,545.37,511.28,542.32,534.39,591430.1
418854,2020-11-23 00:00:00.000,580.88,532.51,534.36,560.03,711137.6
418855,2020-11-23 08:00:00.000,587.73,550.12,560.03,580.85,672868.3
418856,2020-11-23 16:00:00.000,606.35,575.39,580.94,589.9,893737.4
418857,2020-11-24 00:00:00.000,610.85,581.18,589.9,608.58,509403.1
418858,2020-11-24 08:00:00.000,621.06,585,608.58,604.88,656033.6
418859,2020-11-24 16:00:00.000,623,592,604.87,606.96,641111.4
418860,2020-11-25 00:00:00.000,613.69,596.99,606.97,604.97,309305.4
418861,2020-11-25 08:00:00.000,606,579.34,604.98,592.82,404429.9
418862,2020-11-25 16:00:00.000,604.63,590,592.82,593.67,337935.4
418863,2020-11-26 00:00:00.000,597.04,553.83,593.67,569.5,477074.7
418864,2020-11-26 08:00:00.000,577.14,505,569.38,516.01,939349.3
418865,2020-11-26 16:00:00.000,526.32,482,515.88,508,1088914
418866,2020-11-27 00:00:00.000,523.38,481,508,519.83,655197.9
418867,2020-11-27 08:00:00.000,530.62,515,519.83,517.48,384200
418868,2020-11-27 16:00:00.000,517.68,494.1,517.5,496.33,449897.3
418869,2020-11-28 00:00:00.000,518.76,493.72,496.33,518.68,253967
418870,2020-11-28 08:00:00.000,520.6,509.36,518.59,514.07,204765.8
418871,2020-11-28 16:00:00.000,533.68,506.59,514.07,533.51,334733.3
418872,2020-11-29 00:00:00.000,547.94,533.36,533.51,537.52,361009.5
418873,2020-11-29 08:00:00.000,543.8,530.32,537.5,541.35,220654.5
418874,2020-11-29 16:00:00.000,558.75,540.6,541.33,554.42,335940.8
418875,2020-11-30 00:00:00.000,576.9,549.04,554.4,576.3,298681.3
418876,2020-11-30 08:00:00.000,593.08,576.27,576.32,585.17,324351.2
418877,2020-11-30 16:00:00.000,612.84,570.07,585.17,596.33,690907
418878,2020-12-01 00:00:00.000,616.85,595.09,596.37,616.66,486731.3
418879,2020-12-01 08:00:00.000,617.49,601.32,616.65,610.8,344431.6
418880,2020-12-01 16:00:00.000,635.7,560,610.8,603.94,1356097
418881,2020-12-02 00:00:00.000,608.77,582.17,603.81,585.26,463347.6
418882,2020-12-02 08:00:00.000,598.5,575,585.26,597.63,402330.2
418883,2020-12-02 16:00:00.000,604.93,585.1,597.62,589.51,408913
418884,2020-12-03 00:00:00.000,601.77,583.41,589.5,596.89,258295.5
418885,2020-12-03 08:00:00.000,600,585.82,596.88,598.47,215048.5
418886,2020-12-03 16:00:00.000,619.01,595.29,598.48,618.92,438699.5
418887,2020-12-04 00:00:00.000,623.44,607.55,618.92,615.85,281939.8
418888,2020-12-04 08:00:00.000,620,600,615.84,604.28,254272.4
418889,2020-12-04 16:00:00.000,613,580.88,604.28,586.89,451897.5
418890,2020-12-05 00:00:00.000,593.28,565.82,586.89,567.24,346282.9
418891,2020-12-05 08:00:00.000,589,560.88,567.24,585.01,289745.5
418892,2020-12-05 16:00:00.000,597.11,583.9,585,592.5,246265
418893,2020-12-06 00:00:00.000,597.1,589.33,592.43,596.8,165557.4
418894,2020-12-06 08:00:00.000,607.5,594.68,596.82,600.54,214969.7
418895,2020-12-06 16:00:00.000,601.74,583,600.56,594.88,217471.3
418896,2020-12-07 00:00:00.000,604,590.23,594.89,601.54,170055.9
418897,2020-12-07 08:00:00.000,603.15,591.41,601.59,600.7,147343.8
418898,2020-12-07 16:00:00.000,600.89,590,600.69,594.37,155199.4
418899,2020-12-08 00:00:00.000,595.65,584.22,594.41,591.28,195786.2
418900,2020-12-08 08:00:00.000,595,585.55,591.27,588.13,127431
418901,2020-12-08 16:00:00.000,589.1,568.21,588.13,574.13,356750.1
418902,2020-12-09 00:00:00.000,577.89,549.22,574.13,554.94,320261.8
418903,2020-12-09 08:00:00.000,556.78,537,554.92,538.34,311944.3
418904,2020-12-09 16:00:00.000,576.87,530.43,538.43,567.73,482277.1
418905,2020-12-10 00:00:00.000,578.08,562.25,567.72,573.09,202970.8
418906,2020-12-10 08:00:00.000,575.7,559.74,573.2,563.51,173772.1
418907,2020-12-10 16:00:00.000,568.79,548.11,563.52,557.64,269709.1
418908,2020-12-11 00:00:00.000,568.5,555.08,557.64,558.99,164933.4
418909,2020-12-11 08:00:00.000,560.8,535.5,558.99,541.68,327420.3
418910,2020-12-11 16:00:00.000,554.76,536,541.63,554.2,268469.8
418911,2020-12-12 00:00:00.000,554.39,543,554.19,544.43,173031.6
418912,2020-12-12 08:00:00.000,560.92,543.1,544.46,558.98,187008.8
418913,2020-12-12 16:00:00.000,560.65,551.28,558.95,554.54,166010.9
418914,2020-12-13 00:00:00.000,574,551.68,554.53,568.04,220894.3
418915,2020-12-13 08:00:00.000,580,563.22,568.09,579.02,173114.6
418916,2020-12-13 16:00:00.000,589.71,577.24,579.07,585.22,284695.3
418917,2020-12-14 00:00:00.000,595,583.81,585.22,590.7,199984.6
418918,2020-12-14 08:00:00.000,591.48,581.75,590.81,585.99,171766.2
418919,2020-12-14 16:00:00.000,589.31,575.6,585.99,583.82,192699.1
418920,2020-12-15 00:00:00.000,588.77,580,583.82,586.29,128546.8
418921,2020-12-15 08:00:00.000,597.2,578.58,586.29,585.74,234662.5
418922,2020-12-15 16:00:00.000,589.21,580.11,585.75,585.82,175889.3
418923,2020-12-16 00:00:00.000,593.17,583.8,585.82,588.64,158718.7
418924,2020-12-16 08:00:00.000,589.43,580.71,588.78,585.02,139821.7
418925,2020-12-16 16:00:00.000,625,583.8,585.01,620.2,582491.1
418926,2020-12-17 00:00:00.000,640,616.01,620.19,637.18,463275.2
418927,2020-12-17 08:00:00.000,652.12,633.39,637.18,648.06,502194.1
418928,2020-12-17 16:00:00.000,670.21,635,648,665.31,800487.9
418929,2020-12-18 00:00:00.000,676.25,625.76,665.32,642.7,703448
418930,2020-12-18 08:00:00.000,654.24,629.4,642.71,645.64,342497.2
418931,2020-12-18 16:00:00.000,664.61,632.18,645.64,637.85,439288.9
418932,2020-12-19 00:00:00.000,655.18,634.29,637.85,653.85,218226.9
418933,2020-12-19 08:00:00.000,659.75,645.42,653.76,648.65,205308.9
418934,2020-12-19 16:00:00.000,660.53,645.68,648.62,655.39,334368.8
418935,2020-12-20 00:00:00.000,669.95,653.62,655.33,658.03,319126.2
418936,2020-12-20 08:00:00.000,658.06,640.28,658.05,656.87,228716
418937,2020-12-20 16:00:00.000,661.39,642.36,656.82,654.19,247266.6
418938,2020-12-21 00:00:00.000,657.89,621.01,654.19,638.18,347975.7
418939,2020-12-21 08:00:00.000,648,633.87,638.1,646.68,201791.3
418940,2020-12-21 16:00:00.000,647.98,595.9,646.68,610.45,516810.3
418941,2020-12-22 00:00:00.000,618.5,602.96,609.84,607.58,124649.5
418942,2020-12-22 08:00:00.000,616.12,591.46,607.68,595.73,266188.7
418943,2020-12-22 16:00:00.000,633.99,588,595.74,626.29,394974
418944,2020-12-23 00:00:00.000,637.73,618.22,626.34,636.45,257688.6
418945,2020-12-23 08:00:00.000,638.44,608.24,636.41,615.92,313090
418946,2020-12-23 16:00:00.000,622.79,591.97,615.92,605.82,455992.6
418947,2020-12-24 00:00:00.000,613.2,551.28,605.74,585.56,439724.7
418948,2020-12-24 08:00:00.000,587.04,565.43,585.48,580.52,363821.1
418949,2020-12-24 16:00:00.000,599.81,574.17,580.49,592.62,273485.2
418950,2020-12-25 00:00:00.000,615.02,585.59,592.63,612.31,249029.6
418951,2020-12-25 08:00:00.000,616,604.28,612.31,612.92,169965.1
418952,2020-12-25 16:00:00.000,634.24,612.1,612.98,613.42,386188.7
418953,2020-12-26 00:00:00.000,628,607.78,613.42,626.82,241855.8
418954,2020-12-26 08:00:00.000,637,621.01,626.78,624.95,230384.1
418955,2020-12-26 16:00:00.000,633.75,615.26,624.95,628.51,286276.8
418956,2020-12-27 00:00:00.000,652.91,627.57,628.51,637.44,441924.6
418957,2020-12-27 08:00:00.000,655.99,635.05,637.44,650.07,316954
418958,2020-12-27 16:00:00.000,698.77,625,650.07,697.81,832437.6
418959,2020-12-28 00:00:00.000,717.13,660.1,697.74,685.11,710576.6
418960,2020-12-28 08:00:00.000,739,681.04,685.1,733.47,573332.2
418961,2020-12-28 16:00:00.000,741.6,715.18,733.5,729.4,650509.5
418962,2020-12-29 00:00:00.000,748.09,714.23,729.4,730.41,403312.7
418963,2020-12-29 08:00:00.000,740.78,689.2,730.4,709.84,461901.6
418964,2020-12-29 16:00:00.000,739.85,709.53,709.84,719.14,358060.7
418965,2020-12-30 00:00:00.000,737.3,704.97,719.13,732,286914.1
418966,2020-12-30 08:00:00.000,747.5,725,732,733.24,355669.5
418967,2020-12-30 16:00:00.000,737.3,716.62,733.24,734.05,301732.5
418968,2020-12-31 00:00:00.000,758.74,727.1,734.05,752.17,351172.1
418969,2020-12-31 08:00:00.000,755.74,727.32,752.17,749.72,309271.2
418970,2020-12-31 16:00:00.000,753.01,722,749.72,736,369743.6
418971,2021-01-01 00:00:00.000,745,724.48,736,736.42,184360.8
418972,2021-01-01 08:00:00.000,749,729.33,736.42,737.38,203367.3
418973,2021-01-01 16:00:00.000,743.33,725.1,737.37,735.39,249612.2
418974,2021-01-02 00:00:00.000,737.73,714.29,735.39,728.91,222134.6
418975,2021-01-02 08:00:00.000,740.49,714.91,728.91,735.12,217122.7
418976,2021-01-02 16:00:00.000,772.8,723.01,735.12,768.43,548713.2
418977,2021-01-03 00:00:00.000,787.69,750.12,768.45,774.56,586782.7
418978,2021-01-03 08:00:00.000,805.74,768.71,774.44,799.78,399721.4
418979,2021-01-03 16:00:00.000,921.73,791.5,799.74,917.72,1032384
418980,2021-01-04 00:00:00.000,1011.07,888.93,917.95,978.28,1381499
418981,2021-01-04 08:00:00.000,1162.97,954.22,978.33,1044.31,1429174
418982,2021-01-04 16:00:00.000,1078.93,890,1044.3,1040.01,1991457
418983,2021-01-05 00:00:00.000,1049.7,982.05,1040,1041.43,824379.8
418984,2021-01-05 08:00:00.000,1134.6,974.45,1041.45,1003.45,1278864
418985,2021-01-05 16:00:00.000,1064,1001,1003.52,1052.82,650623.2
418986,2021-01-06 00:00:00.000,1120,1036.29,1052.83,1099.56,777508.7
418987,2021-01-06 08:00:00.000,1135.02,1057.26,1100.16,1106.59,670013.5
418988,2021-01-06 16:00:00.000,1166.58,1091,1106.61,1143.89,783216.2
418989,2021-01-07 00:00:00.000,1213,1116.61,1144.01,1208.42,936906.9
418990,2021-01-07 08:00:00.000,1224.11,1179.91,1208.75,1186.21,500355.1
418991,2021-01-07 16:00:00.000,1249.98,1159.03,1186.39,1249.83,560092.3
418992,2021-01-08 00:00:00.000,1289,1131,1249.84,1224.87,912475.4
418993,2021-01-08 08:00:00.000,1233,1065,1224.86,1208.42,774496.4
418994,2021-01-08 16:00:00.000,1273.75,1171.72,1208.2,1216.77,753421.3
418995,2021-01-09 00:00:00.000,1242.18,1135.51,1216.93,1216.93,603255.3
418996,2021-01-09 08:00:00.000,1234.67,1171.36,1216.72,1196.49,451116.3
418997,2021-01-09 16:00:00.000,1237,1184.64,1196.5,1219.95,398738.6
418998,2021-01-10 00:00:00.000,1304.37,1194.08,1219.96,1276,599016.3
418999,2021-01-10 08:00:00.000,1345.69,1273.82,1276,1344.7,503358.1
419000,2021-01-10 16:00:00.000,1348.33,1237,1344.77,1303.18,648333.8
419001,2021-01-11 00:00:00.000,1325,1170,1303.4,1254.25,799487.4
419002,2021-01-11 08:00:00.000,1260,1010.91,1254.24,1071.84,1352171
419003,2021-01-11 16:00:00.000,1149.99,950,1071.98,977.21,1403040
419004,2021-01-12 00:00:00.000,1094,915,977.21,1087.01,1344240
419005,2021-01-12 08:00:00.000,1150.02,1038.34,1087,1139.05,702129.8
419006,2021-01-12 16:00:00.000,1144.11,1006.33,1139.25,1053.34,1004612
419007,2021-01-13 00:00:00.000,1126.88,1025,1053.54,1050.16,595903.6
419008,2021-01-13 08:00:00.000,1080.75,987.48,1050.36,1076.35,630918.6
419009,2021-01-13 16:00:00.000,1096.64,1045.07,1076.33,1071.5,478645.8
419010,2021-01-14 00:00:00.000,1137.65,1060.78,1071.14,1129.89,454638
419011,2021-01-14 08:00:00.000,1162.57,1086.7,1129.79,1148,476549.2
419012,2021-01-14 16:00:00.000,1220.63,1141.78,1147.85,1212.8,569692.5
419013,2021-01-15 00:00:00.000,1247.55,1163.68,1212.99,1231.62,509495.7
419014,2021-01-15 08:00:00.000,1256.98,1175.41,1231.89,1240.97,539533.9
419015,2021-01-15 16:00:00.000,1247.88,1126.44,1240.99,1141.52,642536.4
419016,2021-01-16 00:00:00.000,1175.34,1069.42,1141.66,1168.53,761968.6
419017,2021-01-16 08:00:00.000,1198.1,1151.77,1168.48,1182.9,364904.1
419018,2021-01-16 16:00:00.000,1278,1177,1182.88,1276.27,637637
419019,2021-01-17 00:00:00.000,1298,1200,1276.29,1227.83,572843.4
419020,2021-01-17 08:00:00.000,1258,1170,1227.83,1182.6,453981.9
419021,2021-01-17 16:00:00.000,1246.92,1165,1182.45,1241.17,531193.1
419022,2021-01-18 00:00:00.000,1269.02,1210.54,1241.35,1232.45,332110
419023,2021-01-18 08:00:00.000,1247.73,1182.58,1232.5,1219.62,363086
419024,2021-01-18 16:00:00.000,1255.5,1209,1219.68,1240.36,381786.8
419025,2021-01-19 00:00:00.000,1260.75,1211.66,1240.21,1258.45,253177.3
419026,2021-01-19 08:00:00.000,1379.64,1251.49,1258.52,1375,753854.3
419027,2021-01-19 16:00:00.000,1438.3,1362.77,1374.73,1413.95,818585
419028,2021-01-20 00:00:00.000,1437.59,1334.41,1414.09,1365.36,706413.3
419029,2021-01-20 08:00:00.000,1407.93,1316.25,1365.36,1369.92,617959.9
419030,2021-01-20 16:00:00.000,1373.46,1235.42,1369.94,1273.29,1024286
419031,2021-01-21 00:00:00.000,1389.42,1248.59,1273.17,1376.99,576891.9
419032,2021-01-21 08:00:00.000,1390,1278.99,1376.72,1309.62,509115.5
419033,2021-01-21 16:00:00.000,1312.38,1185.75,1309.53,1188.68,1064163
419034,2021-01-22 00:00:00.000,1238.9,1086,1188.54,1110.96,736929.8
419035,2021-01-22 08:00:00.000,1189,1042.31,1111.98,1143.58,985913.1
419036,2021-01-22 16:00:00.000,1242.01,1121.49,1143.57,1232.88,623841.2
419037,2021-01-23 00:00:00.000,1273.79,1214.87,1233.14,1232.62,410838.9
419038,2021-01-23 08:00:00.000,1268.49,1205.7,1232.61,1259.62,317798.8
419039,2021-01-23 16:00:00.000,1272.44,1195.9,1259.61,1230.26,393147.3
419040,2021-01-24 00:00:00.000,1264,1223.75,1230.26,1233.6,298598.9
419041,2021-01-24 08:00:00.000,1334.88,1220,1233.46,1314.74,508541.8
419042,2021-01-24 16:00:00.000,1350.04,1298.22,1314.74,1320.5,466922.8
419043,2021-01-25 00:00:00.000,1398.83,1304,1320.5,1392.51,535414.9
419044,2021-01-25 08:00:00.000,1475,1383.12,1392.19,1424.61,712119.8
419045,2021-01-25 16:00:00.000,1444.36,1379.08,1424.65,1434.87,535877.8
419046,2021-01-26 00:00:00.000,1442.72,1293.69,1434.95,1317.88,637443.8
419047,2021-01-26 08:00:00.000,1378.49,1297,1317.6,1317.41,506386.2
419048,2021-01-26 16:00:00.000,1344.82,1244.56,1317.34,1279.95,626520
419049,2021-01-27 00:00:00.000,1374.22,1267.02,1279.94,1365.97,550017.5
419050,2021-01-27 08:00:00.000,1373.9,1273.13,1366.54,1293.36,429226.1
419051,2021-01-27 16:00:00.000,1302.38,1207,1293.37,1281.08,895355.4
419052,2021-01-28 00:00:00.000,1307.76,1222.17,1281.4,1239.03,685190.6
419053,2021-01-28 08:00:00.000,1325,1217.23,1238.93,1284.88,417847.8
419054,2021-01-28 16:00:00.000,1358.61,1260,1284.93,1350.43,554796.8
