StartTime,Symbol,High,Low,Open,Close,Volume,Period,reg5,reg20,OBV,RSI5,RSI20,SMA5,SMA20
2018/9/23 20:00,ETHUSDT,247.4,239.63,246.11,241.68,56994.68,4h,0.00815762,0.080945144,-1943153.436,54.68075357,60.81626443,241.706,233.2135
2018/9/24 0:00,ETHUSDT,245.11,240.5,241.68,243.09,23841.1,4h,0.008831504,0.071631366,-1919312.336,58.82457177,61.57641053,242.122,234.7435
2018/9/24 4:00,ETHUSDT,245.6,240,243.2,244.5,22852.74,4h,0.005540944,0.059628799,-1896459.596,63.04800749,62.34533975,243.13,236.4485
2018/9/24 8:00,ETHUSDT,246.2,242.77,244.54,244.86,56879.63,4h,0.000200724,0.045638963,-1839579.966,64.2193121,62.5467759,244.06,238.1715
2018/9/24 12:00,ETHUSDT,245.23,231,244.88,236.05,76794.82,4h,-0.009603377,0.0337085,-1916374.786,32.60441314,54.97138316,242.036,238.774
2018/9/24 16:00,ETHUSDT,236.28,229.09,236.06,232.94,77674.16,4h,-0.029301666,0.018017003,-1994048.946,26.78573637,52.60394097,240.288,239.284
2018/9/24 20:00,ETHUSDT,236.4,231.1,233.13,233.15,44506.5,4h,-0.035577075,0.00441737,-1949542.446,27.87221049,52.74858245,238.3,239.627
2018/9/25 0:00,ETHUSDT,237.29,232.91,233.03,233.7,40221.14,4h,-0.026156062,-0.008083523,-1909321.306,31.21398576,53.14280972,236.14,239.917
2018/9/25 4:00,ETHUSDT,235.47,225.3,233.77,228.06,54062.91,4h,-0.016014647,-0.025955127,-1963384.216,19.58360914,48.75225553,232.78,240.0105
2018/9/25 8:00,ETHUSDT,228.1,218.51,228.06,221.67,115515.8,4h,-0.029432248,-0.033109893,-2078900.016,12.81912483,44.37949829,229.904,238.7415
2018/9/25 12:00,ETHUSDT,222.89,207.4,221.74,208.97,126679.7,4h,-0.065657852,-0.046659919,-2205579.716,6.898925771,37.36760668,225.11,236.8035
2018/9/25 16:00,ETHUSDT,213.69,203.61,208.95,207.02,149338.6,4h,-0.080617797,-0.063443793,-2354918.316,6.337209623,36.43713259,219.884,235.0705
2018/9/25 20:00,ETHUSDT,212.52,206.84,207.05,210.18,102226.5,4h,-0.057342084,-0.076390751,-2252691.816,19.59787847,39.02698799,215.18,233.536
2018/9/26 0:00,ETHUSDT,213.3,205.93,210.13,209.8,100104.9,4h,-0.026081851,-0.090931525,-2352796.716,19.18949476,38.82673647,211.528,232.2115
2018/9/26 4:00,ETHUSDT,219.64,209.68,209.79,219.62,116785.1,4h,0.027932707,-0.094426897,-2236011.616,51.70092443,46.31934269,211.118,231.2175
2018/9/26 8:00,ETHUSDT,219.9,207.5,219.5,209.27,94268.2,4h,0.016165798,-0.101851959,-2330279.816,33.79061156,40.77814122,211.178,229.5705
2018/9/26 12:00,ETHUSDT,215.57,208.52,209.27,214.2,96588.74,4h,0.008650677,-0.10433796,-2233691.076,45.11198188,44.12939918,212.614,228.23
2018/9/26 16:00,ETHUSDT,217.43,210.79,214.2,217.05,96138.94,4h,0.010391908,-0.103992462,-2137552.136,51.14823735,45.98925935,213.988,227.1095
2018/9/26 20:00,ETHUSDT,223.6,211.65,217.02,220.08,138664.2,4h,0.009862314,-0.099239261,-1998887.936,57.3775015,47.92910061,216.044,226.103
2018/9/27 0:00,ETHUSDT,221.99,216.36,220.18,217.1,104886.3,4h,0.024475487,-0.090600564,-2103774.236,49.60183073,46.21087464,215.54,224.6495
2018/9/27 4:00,ETHUSDT,220.05,213,217.03,214.42,83207.86,4h,0.000554182,-0.085061183,-2186982.096,43.04429883,44.6940829,216.57,223.2865
2018/9/27 8:00,ETHUSDT,219.88,213.88,214.38,217.88,80329.68,4h,-0.004508673,-0.07379065,-2106652.416,53.059159,47.05574785,217.306,222.026
2018/9/27 12:00,ETHUSDT,218.5,213,217.85,213.49,61510.03,4h,-0.014022472,-0.062599939,-2168162.446,41.48900497,44.51690143,216.594,220.4755
2018/9/27 16:00,ETHUSDT,217,205.01,213.47,215.92,94058.5,4h,-0.003734945,-0.04681305,-2074103.946,49.15976036,46.20796477,215.762,219.0285
2018/9/27 20:00,ETHUSDT,221.16,215.68,215.89,217,119020.3,4h,0.003633112,-0.034813721,-1955083.646,52.61122647,46.96420903,215.742,218.076
2018/9/28 0:00,ETHUSDT,229,216.99,216.99,228.6,101735.9,4h,0.027952187,-0.015221603,-1853347.746,75.20814705,54.23798448,218.578,217.859
2018/9/28 4:00,ETHUSDT,234,226.75,228.62,229.13,125620.1,4h,0.048739562,0.005300088,-1727727.646,75.86541362,54.53785587,220.828,217.658
2018/9/28 8:00,ETHUSDT,232,228.19,229.1,229.2,82690.58,4h,0.042298124,0.026668629,-1645037.066,75.9705875,54.57923514,223.97,217.433
2018/9/28 12:00,ETHUSDT,234.42,228,229.22,230.6,125181.2,4h,0.030003309,0.044821905,-1519855.866,78.33128921,55.43322088,226.906,217.56
2018/9/28 16:00,ETHUSDT,230.6,220.12,230.53,223.93,130429.7,4h,-0.008443802,0.052752854,-1650285.566,49.41827563,50.65674441,228.292,217.673
2018/9/28 20:00,ETHUSDT,227.51,221.25,223.96,226.18,92700.52,4h,-0.01200979,0.05173837,-1557585.046,56.23060078,52.12165048,227.808,218.5335
2018/9/29 0:00,ETHUSDT,226.9,215.53,226.19,222.51,111803.7,4h,-0.01924946,0.04522877,-1669388.746,44.11638697,49.59370074,226.484,219.308
2018/9/29 4:00,ETHUSDT,222.84,218.46,222.51,221.84,75628.95,4h,-0.020616121,0.03965722,-1745017.696,42.0491127,49.13573512,225.012,219.891
2018/9/29 8:00,ETHUSDT,221.98,215.55,221.89,217.16,69682.99,4h,-0.019697803,0.029589133,-1814700.686,29.84012089,46.01165846,222.324,220.259
2018/9/29 12:00,ETHUSDT,221.18,214.18,217.16,220.89,98687.16,4h,-0.017597754,0.0295264,-1716013.526,45.58149287,48.74563304,221.716,220.3225
2018/9/29 16:00,ETHUSDT,237.77,220.78,221.09,232.39,208227.3,4h,0.020659951,0.029266093,-1507786.226,70.81608604,55.98013439,222.958,221.4785
2018/9/29 20:00,ETHUSDT,234.23,227.31,232.4,232.24,85637.73,4h,0.039226094,0.031085621,-1593423.956,70.28469542,55.87185628,224.904,222.3805
2018/9/30 0:00,ETHUSDT,234.7,228.4,232.1,232.66,74004.68,4h,0.045665227,0.034096285,-1519419.276,71.04514667,56.12199906,227.068,223.161
2018/9/30 4:00,ETHUSDT,236.63,229.25,232.69,231.62,67761.07,4h,0.023141853,0.037591895,-1587180.346,65.83063886,55.30485986,229.96,223.738
2018/9/30 8:00,ETHUSDT,233.71,228.21,231.62,231.24,44574.81,4h,-0.003082572,0.037590388,-1631755.156,63.69539628,54.99687626,232.03,224.445
2018/9/30 12:00,ETHUSDT,233.73,228.78,231.35,232.22,70898.68,4h,-0.001541512,0.035115298,-1560856.476,67.1321108,55.66708404,231.996,225.335
2018/9/30 16:00,ETHUSDT,239,231.5,232.19,236.05,82731.55,4h,0.007766325,0.036709877,-1478124.926,77.52545609,58.2263661,232.758,226.2435
2018/9/30 20:00,ETHUSDT,238.32,232.01,236.07,233.54,90436.05,4h,0.009095921,0.031801774,-1568560.976,61.57500535,55.99637509,232.934,227.246
2018/10/1 0:00,ETHUSDT,235.19,231.6,233.47,232.97,73379.02,4h,0.005020617,0.026957241,-1641939.996,58.17724364,55.48837597,233.204,228.0985
2018/10/1 4:00,ETHUSDT,235.42,226.5,233,232.94,70175.34,4h,-0.001720061,0.021716055,-1712115.336,57.9668056,55.4605013,233.544,228.8955
2018/10/1 8:00,ETHUSDT,235.88,232.54,233.04,232.94,34691.21,4h,-0.007148548,0.024270938,-1712115.336,57.9668056,55.4605013,233.688,229.1125
2018/10/1 12:00,ETHUSDT,233.5,229.36,232.94,229.65,34234.34,4h,-0.008231287,0.024653894,-1746349.676,35.78594921,52.26980176,232.408,229.1385
2018/10/1 16:00,ETHUSDT,232.73,227.68,229.64,229.27,69827.58,4h,-0.011308087,0.024791687,-1816177.256,33.91244058,51.90673215,231.554,229.142
2018/10/1 20:00,ETHUSDT,230.98,224.46,229.26,227.7,45799.7,4h,-0.015036376,0.024924846,-1861976.956,26.69479154,50.3846784,230.5,228.997
2018/10/2 0:00,ETHUSDT,231.26,225.5,227.7,229.86,80494.05,4h,-0.008641234,0.021613648,-1781482.906,46.33651855,52.40579278,229.884,229.2935
2018/10/2 4:00,ETHUSDT,232.2,229,229.85,231.61,57853.59,4h,0.004811049,0.02081051,-1723629.316,57.79035231,54.00372529,229.618,229.565
2018/10/2 8:00,ETHUSDT,232.51,228.57,231.62,230.41,64574.05,4h,0.006598817,0.015976355,-1788203.366,48.85286776,52.72596765,229.77,229.96
2018/10/2 12:00,ETHUSDT,231.8,229.51,230.43,230.26,48598.69,4h,0.006039272,0.009970844,-1836802.056,47.70021026,52.56232904,229.968,230.381
2018/10/2 16:00,ETHUSDT,230.75,227.77,230.35,228.13,68954,4h,-0.005121365,-0.00164437,-1905756.056,33.62006523,50.2320555,230.054,230.9295
2018/10/2 20:00,ETHUSDT,229.62,225.9,228.16,227.75,83949.66,4h,-0.010666806,-0.011441277,-1989705.716,31.54365637,49.81729931,229.632,231.2725
2018/10/3 0:00,ETHUSDT,227.8,223.37,227.67,226.51,78057.27,4h,-0.011046529,-0.01388007,-2067762.986,25.19622631,48.44338118,228.612,230.9785
2018/10/3 4:00,ETHUSDT,228.5,225.38,226.54,225.69,57171.66,4h,-0.011576458,-0.016579853,-2124934.646,21.60287539,47.53089721,227.668,230.651
2018/10/3 8:00,ETHUSDT,226.43,216.51,225.7,218.72,91527.41,4h,-0.022692321,-0.023332317,-2216462.056,8.588654156,40.67568375,225.36,229.954
2018/10/3 12:00,ETHUSDT,220.97,217.4,218.72,218.4,47022.02,4h,-0.029038686,-0.030121819,-2263484.076,8.301643567,40.3941329,223.414,229.293
2018/10/3 16:00,ETHUSDT,222.21,216.65,218.5,220.79,34955.37,4h,-0.020661664,-0.034596133,-2228528.706,30.10704719,43.47038778,222.022,228.7705
2018/10/3 20:00,ETHUSDT,224.1,218.23,220.76,221.59,38868.16,4h,-0.006792641,-0.037018191,-2189660.546,36.43181371,44.47999234,221.038,228.239
2018/10/4 0:00,ETHUSDT,222.68,217.11,221.6,218.25,30998.3,4h,0.002510246,-0.038109145,-2220658.846,24.74556772,41.24288425,219.55,227.349
2018/10/4 4:00,ETHUSDT,221.98,216.52,218.23,220.77,32238,4h,0.002449888,-0.038031877,-2188420.846,42.22410237,44.45343943,219.96,226.7105
2018/10/4 8:00,ETHUSDT,227.16,219.49,220.67,225.26,50780.32,4h,0.008985966,-0.034262718,-2137640.526,61.92149191,49.61674779,221.332,226.325
2018/10/4 12:00,ETHUSDT,226.72,222.53,225.15,223.21,21649.98,4h,0.011318326,-0.031387864,-2159290.506,51.83572976,47.4949582,221.816,225.8385
2018/10/4 16:00,ETHUSDT,225.29,222.69,223.15,223.04,17753.97,4h,0.013255452,-0.027899998,-2177044.476,50.9750725,47.31832399,222.106,225.3435
2018/10/4 20:00,ETHUSDT,225.44,223,223.04,224.54,17311.71,4h,0.005833964,-0.025141957,-2159732.766,58.56327324,49.07729044,223.364,225.088
2018/10/5 0:00,ETHUSDT,225.72,223.01,224.55,224.4,23336.72,4h,-0.000426299,-0.022391999,-2183069.486,57.52449826,48.91682946,224.09,224.8445
2018/10/5 4:00,ETHUSDT,224.64,220.25,224.3,222.66,27304.74,4h,0.000284861,-0.021730498,-2210374.226,45.09719507,46.91025948,223.57,224.5925
2018/10/5 8:00,ETHUSDT,225,219.35,222.66,221.01,31987.24,4h,-0.006520739,-0.020187688,-2242361.466,35.90323951,45.06504478,223.13,224.15
2018/10/5 12:00,ETHUSDT,223,220.67,221.12,221.22,16188.55,4h,-0.011028533,-0.016462221,-2226172.916,37.91683434,45.35302123,222.766,223.6305
2018/10/5 16:00,ETHUSDT,224.14,220.85,221.22,223.47,19229.3,4h,-0.00363204,-0.011275135,-2206943.616,56.302097,48.40350034,222.552,223.2835
2018/10/5 20:00,ETHUSDT,225.7,223.01,223.46,224.63,18265.66,4h,0.007042489,-0.00484211,-2188677.956,63.3051388,49.92059584,222.598,223.002
2018/10/6 0:00,ETHUSDT,225.71,222.52,224.62,223.66,13870.65,4h,0.009575766,-0.000339412,-2202548.606,54.22218877,48.66119045,222.798,222.7785
2018/10/6 4:00,ETHUSDT,231.75,223.18,223.81,228.37,38188.96,4h,0.015825203,0.00755938,-2164359.646,75.53110869,54.5250503,224.27,222.8095
2018/10/6 8:00,ETHUSDT,228.86,225.64,228.36,226.67,26683.04,4h,0.011021014,0.013223463,-2191042.686,62.42177659,52.25733037,225.36,222.8175
2018/10/6 12:00,ETHUSDT,228.22,226.64,226.67,227.69,8351.696,4h,0.00988627,0.018948169,-2182690.99,66.74998192,53.47931869,226.204,222.9175
2018/10/6 16:00,ETHUSDT,228.75,224.26,227.69,225.27,23798.12,4h,0.002748851,0.017294369,-2206489.11,49.75462541,50.26619145,226.332,223.245
2018/10/6 20:00,ETHUSDT,226.19,223.15,225.27,225.27,21119.66,4h,-0.008213329,0.014903685,-2206489.11,49.75462541,50.26619145,226.654,223.5885
2018/10/7 0:00,ETHUSDT,225.74,223.79,225.28,224.63,13390.31,4h,-0.007047838,0.013435575,-2219879.42,45.0181883,49.39651883,225.906,223.7805
2018/10/7 4:00,ETHUSDT,225.81,224,224.63,225.4,6914.754,4h,-0.005666334,0.012856014,-2212964.666,51.90390145,50.48152993,225.652,223.971
2018/10/7 8:00,ETHUSDT,225.95,224.74,225.39,225.94,6593.875,4h,0.001598185,0.009753192,-2206370.791,56.66178638,51.25310848,225.302,224.3555
2018/10/7 12:00,ETHUSDT,226.86,223.57,225.9,223.97,8374.693,4h,-0.001404106,0.006671581,-2214745.484,39.04708787,48.35947598,225.042,224.5155
2018/10/7 16:00,ETHUSDT,224,221.48,223.98,222.57,18594.39,4h,-0.006055395,0.005881294,-2233339.874,30.59739036,46.39982942,224.502,224.381
2018/10/7 20:00,ETHUSDT,224.36,221.68,222.47,223.49,8862.087,4h,-0.007852699,0.004334923,-2224477.787,41.07212638,47.86130809,224.274,224.395
2018/10/8 0:00,ETHUSDT,225.68,222.76,223.41,223.93,12711.7,4h,-0.00492123,0.00294584,-2211766.087,45.94904511,48.56731147,223.98,224.4395
2018/10/8 4:00,ETHUSDT,227.75,223.64,223.94,226.14,19596.93,4h,0.006232435,0.004225711,-2192169.157,64.43094703,52.00346475,224.02,224.5195
2018/10/8 8:00,ETHUSDT,227.12,225.21,226.26,225.28,25783.45,4h,0.008813486,0.004669137,-2217952.607,55.2426689,50.61823171,224.282,224.5635
2018/10/8 12:00,ETHUSDT,225.86,224.21,225.28,224.98,62461.69,4h,0.004718814,0.003474484,-2280414.297,52.0086117,50.12792315,224.764,224.6795
2018/10/8 16:00,ETHUSDT,227.52,224.54,224.99,226.33,20361.23,4h,0.003956862,0.0017729,-2260053.067,63.89732703,52.31581465,225.332,224.9455
2018/10/8 20:00,ETHUSDT,232.7,226.32,226.32,229.51,66834.59,4h,0.008426235,0.002084411,-2193218.477,79.12434965,56.99389992,226.448,225.36
2018/10/9 0:00,ETHUSDT,231.6,229.25,229.59,231.29,20244.34,4h,0.017820019,0.004781853,-2172974.137,83.88113022,59.34400683,227.478,225.751
2018/10/9 4:00,ETHUSDT,231.88,229.5,231.29,230.01,15304.12,4h,0.016105729,0.006897287,-2188278.257,69.62127663,56.9867974,228.424,226.02
2018/10/9 8:00,ETHUSDT,230.72,228.55,230.01,229.86,17594.07,4h,0.008072216,0.007751655,-2205872.327,67.92966156,56.70893455,229.4,226.33
2018/10/9 12:00,ETHUSDT,231.02,229.68,229.78,230.86,13558.86,4h,0.001350742,0.012503542,-2192313.467,73.32979686,58.14121473,230.306,226.4545
2018/10/9 16:00,ETHUSDT,230.98,227.31,230.85,227.95,24795.07,4h,-0.006209008,0.013714993,-2217108.537,45.47592228,52.79113683,229.994,226.5185
2018/10/9 20:00,ETHUSDT,228.56,226.56,227.94,228.41,24462.58,4h,-0.005455873,0.015945467,-2192645.957,49.28252549,53.5030737,229.418,226.5545
2018/10/10 0:00,ETHUSDT,229.67,227.73,228.49,228.85,12560.59,4h,-0.004777388,0.016546042,-2180085.367,53.18997198,54.19852804,229.186,226.7335
2018/10/10 4:00,ETHUSDT,229.29,228.09,228.87,228.4,7275.009,4h,-0.004301926,0.016568876,-2187360.376,48.42085751,53.33965142,228.894,226.89
2018/10/10 8:00,ETHUSDT,228.78,225.23,228.4,226.5,20818.29,4h,-0.003126001,0.014542352,-2208178.666,32.86746105,49.83009306,228.022,226.9835
2018/10/10 12:00,ETHUSDT,226.8,224.05,226.5,226,29555.65,4h,-0.007715355,0.012628805,-2237734.316,29.72649732,48.93813889,227.632,227.0135
2018/10/10 16:00,ETHUSDT,226.79,225.5,226,226.34,19318.04,4h,-0.007998914,0.011327132,-2218416.276,35.00595437,49.58409604,227.218,227.0335
2018/10/10 20:00,ETHUSDT,227.3,224.77,226.27,225.11,21022.79,4h,-0.007289872,0.007612707,-2239439.066,26.12911184,47.3052299,226.47,227.0905
2018/10/11 0:00,ETHUSDT,227.9,224.76,224.89,226.85,22443.3,4h,-0.000205784,0.003948188,-2216995.766,48.99846898,50.6805515,226.16,227.3045
2018/10/11 4:00,ETHUSDT,227.16,225.92,226.85,226.74,9590.152,4h,0.00215486,0.000609018,-2226585.918,47.82837772,50.46544103,226.208,227.467
2018/10/11 8:00,ETHUSDT,226.91,202,226.7,205.76,163224.3,4h,-0.043555125,-0.017334376,-2389810.218,7.145765965,27.24714298,222.16,226.5585
2018/10/11 12:00,ETHUSDT,207.3,196,205.62,200.53,92207.24,4h,-0.079188609,-0.036085349,-2482017.458,5.648599265,24.31199799,216.998,225.278
2018/10/11 16:00,ETHUSDT,203.12,198.3,200.52,198.91,54549.17,4h,-0.094792191,-0.054958471,-2536566.628,5.224751092,23.48704961,211.758,223.9595
2018/10/11 20:00,ETHUSDT,204.07,195.3,198.84,201,80606.96,4h,-0.069074879,-0.070780733,-2455959.668,15.45526398,26.85746773,206.588,222.7605
2018/10/12 0:00,ETHUSDT,204.05,200.86,201,201.74,28194.04,4h,-0.009197694,-0.083378065,-2427765.628,19.31019478,28.038899,201.588,221.531
2018/10/12 4:00,ETHUSDT,201.86,189.01,201.66,191.58,78477.11,4h,-0.018569575,-0.099310256,-2506242.738,10.83301537,22.73226078,198.752,219.6345
2018/10/12 8:00,ETHUSDT,197,190.04,191.55,196.73,60039.52,4h,-0.01704525,-0.107364714,-2446203.218,30.23778585,29.81931926,197.992,217.9065
2018/10/12 12:00,ETHUSDT,201.87,195.34,196.67,199.23,56836.44,4h,-0.010572537,-0.111996227,-2389366.778,38.37547022,32.96129344,198.056,216.3675
2018/10/12 16:00,ETHUSDT,199.46,196.2,199.08,197.27,28349.65,4h,-0.001601228,-0.115921527,-2417716.428,34.43859145,31.78686857,197.31,214.738
2018/10/12 20:00,ETHUSDT,201.16,197.2,197.38,199.5,32973.77,4h,0.020378963,-0.114857312,-2384742.658,42.78613046,34.57855301,196.862,213.17
2018/10/13 0:00,ETHUSDT,199.96,196.65,199.5,198.25,22055.82,4h,0.004090744,-0.114602578,-2406798.478,39.28171354,33.76324069,198.196,211.685
2018/10/13 4:00,ETHUSDT,198.81,195.83,198.25,196.96,16193.18,4h,-0.004398699,-0.11262856,-2422991.658,35.5279054,32.92003491,198.242,210.1125
2018/10/13 8:00,ETHUSDT,200.44,196.27,196.96,198.31,19662.07,4h,-0.000568901,-0.106700709,-2403329.588,42.69184837,34.71607553,198.058,208.5855
2018/10/13 12:00,ETHUSDT,200.58,197.41,198.19,200.11,14300.06,4h,0.001578494,-0.097180558,-2389029.528,51.64664458,37.08049094,198.626,207.171
2018/10/13 16:00,ETHUSDT,202.78,199.53,200.06,201.85,20795.83,4h,0.0127332,-0.08543519,-2368233.698,59.32627037,39.31683635,199.096,205.9385
2018/10/13 20:00,ETHUSDT,202.08,199.65,201.85,201.08,21030.43,4h,0.014451334,-0.072564989,-2389264.128,54.53510577,38.67648486,199.662,204.6925
2018/10/14 0:00,ETHUSDT,201.89,199.8,201.16,200.91,11265.03,4h,0.0075395,-0.057336477,-2400529.158,53.34615097,38.5306435,200.452,203.421
2018/10/14 4:00,ETHUSDT,201.99,200,200.98,201.3,20162.11,4h,0.001754415,-0.040552328,-2380367.048,56.09129724,39.08533012,201.05,202.2305
2018/10/14 8:00,ETHUSDT,202.37,199.91,201.39,201.96,13081.26,4h,0.000535087,-0.019550022,-2367285.788,60.95167237,40.04902815,201.42,200.986
2018/10/14 12:00,ETHUSDT,203.56,201.72,201.94,202.5,14773.82,4h,0.004727598,0.004144508,-2352511.968,64.92271863,40.8548965,201.55,199.774
2018/10/14 16:00,ETHUSDT,203.19,201.1,202.5,201.66,10122.03,4h,0.003279481,0.010911771,-2362633.998,54.2042779,39.97502642,201.666,199.569
2018/10/14 20:00,ETHUSDT,203.01,201.27,201.66,202.15,13779.07,4h,0.001698386,0.013804037,-2348854.928,59.12490542,40.75844536,201.914,199.65
2018/10/15 0:00,ETHUSDT,202.88,201,202.06,202.63,14388.64,4h,0.001199422,0.01550864,-2334466.288,63.87747854,41.54513657,202.18,199.836
2018/10/15 4:00,ETHUSDT,202.89,194.33,202.7,197.01,44409.37,4h,-0.012186508,0.014299947,-2378875.658,23.64370866,35.70204823,201.19,199.6365
2018/10/15 8:00,ETHUSDT,198.4,194.6,196.84,197.43,76873.05,4h,-0.016640653,0.014409667,-2302002.608,27.88678466,36.40565519,200.176,199.421
2018/10/15 12:00,ETHUSDT,239,196.99,197.44,216.8,416410.1,4h,0.029032821,0.021208263,-1885592.508,82.84453124,58.46869312,203.204,200.682
2018/10/15 16:00,ETHUSDT,225,213.28,216.94,221.75,209602,4h,0.068543764,0.034195158,-1675990.508,86.20326743,62.01376495,207.124,201.933
2018/10/15 20:00,ETHUSDT,223.83,215.33,221.85,216.7,120951.4,4h,0.074229563,0.0432597,-1796941.908,68.98072537,56.80649592,209.938,202.8065
2018/10/16 0:00,ETHUSDT,218.79,210.32,216.7,210.45,96265.98,4h,0.029860046,0.044307853,-1893207.888,52.69401224,51.20505467,212.626,203.4655
2018/10/16 4:00,ETHUSDT,215.7,209.13,210.45,214.39,53755.28,4h,-0.018276281,0.049226422,-1839452.608,60.11470882,54.20175438,216.018,204.21
2018/10/16 8:00,ETHUSDT,214.4,211.55,214.39,212.35,20454.47,4h,-0.024032291,0.050258797,-1859907.078,54.57408134,52.44628421,215.128,204.915
2018/10/16 12:00,ETHUSDT,219.95,212.15,212.4,216.04,39060.62,4h,0.000663885,0.051822591,-1820846.458,62.40801179,55.20844432,213.986,205.869
2018/10/16 16:00,ETHUSDT,216.3,213,216.08,215.37,25368.73,4h,0.013168321,0.052488234,-1846215.188,60.05729552,54.60226671,213.72,206.722
2018/10/16 20:00,ETHUSDT,215.45,213.14,215.37,213.67,21789.3,4h,0.001805398,0.052041629,-1868004.488,53.64816824,53.04664908,214.364,207.4
2018/10/17 0:00,ETHUSDT,214.82,212,213.67,213.62,20574.89,4h,0.000194391,0.051959983,-1888579.378,53.43850682,52.9999009,214.21,207.9885
2018/10/17 4:00,ETHUSDT,216.5,212.13,213.62,215.09,18732.08,4h,-0.00416308,0.051379878,-1869847.298,59.28594147,54.24769651,214.758,208.689
2018/10/17 8:00,ETHUSDT,216.56,214.09,215.2,216.32,20783.27,4h,0.003785699,0.050459188,-1849064.028,64.01291276,55.29309873,214.814,209.4595
2018/10/17 12:00,ETHUSDT,216.99,214.02,216.28,214.22,19272.07,4h,0.004337675,0.047090351,-1868336.098,51.3015233,53.11210438,214.584,210.1055
2018/10/17 16:00,ETHUSDT,215.7,210,214.15,212.56,28820.78,4h,-0.003416578,0.042040911,-1897156.878,42.88666969,51.42431851,214.362,210.6355
2018/10/17 20:00,ETHUSDT,214.9,211.52,212.56,213.77,64523.11,4h,-0.007312056,0.037529668,-1832633.768,50.31258516,52.58052202,214.392,211.199
2018/10/18 0:00,ETHUSDT,214,212.54,213.77,212.58,9245.002,4h,-0.009081327,0.030568809,-1841878.77,43.37892013,51.3160575,213.89,211.745
2018/10/18 4:00,ETHUSDT,214.08,211.8,212.58,212.85,11124.63,4h,-0.003125096,0.023391627,-1830754.14,45.50872591,51.59407585,213.196,212.28
2018/10/18 8:00,ETHUSDT,215.3,212.1,212.9,214,13648.14,4h,0.002252374,0.016660399,-1817106,54.60064612,52.80249402,213.152,212.8485
2018/10/18 12:00,ETHUSDT,214.53,212.27,214.22,213.05,30657.67,4h,-2.30E-05,0.003744696,-1847763.67,46.5759885,51.68060859,213.25,213.6505
2018/10/18 16:00,ETHUSDT,213.4,210.81,213.05,211.31,27425.79,4h,-0.002694027,-0.011278097,-1875189.46,34.84964232,49.64690213,212.758,214.3445
2018/10/18 20:00,ETHUSDT,212.34,207.22,211.34,209.68,28336.72,4h,-0.01042442,-0.012743769,-1903526.18,26.91477382,47.79237162,212.178,213.9885
2018/10/19 0:00,ETHUSDT,209.99,205.05,209.8,206.39,30325.2,4h,-0.021590957,-0.012060131,-1933851.38,17.09460742,44.27824869,210.886,213.2205
2018/10/19 4:00,ETHUSDT,207.39,203.53,206.39,206.24,19836.09,4h,-0.021692511,-0.014429161,-1953687.47,16.7463867,44.12254794,209.334,212.6975
2018/10/19 8:00,ETHUSDT,207.96,205.29,206.25,206.36,34549.3,4h,-0.015709206,-0.021032903,-1919138.17,18.4084241,44.28752331,207.996,212.493
2018/10/19 12:00,ETHUSDT,206.96,204.45,206.35,204.65,21405.7,4h,-0.011958817,-0.025383083,-1940543.87,13.57953299,42.40935109,206.664,212.006
2018/10/19 16:00,ETHUSDT,208,204.66,204.66,206.22,40317.86,4h,-0.00229521,-0.029472696,-1900226.01,33.57657014,44.67681874,205.972,211.6995
2018/10/19 20:00,ETHUSDT,206.63,204.52,206.24,205.9,52878.18,4h,-0.000975632,-0.030296458,-1953104.19,31.70731391,44.30258332,205.874,211.1925
2018/10/20 0:00,ETHUSDT,207.3,205.02,205.9,205.38,57113.45,4h,-0.000845461,-0.031268558,-2010217.64,28.48603795,43.67677265,205.702,210.693
2018/10/20 4:00,ETHUSDT,205.73,204.21,205.38,205,48396,4h,-0.000166931,-0.033146466,-2058613.64,26.06696373,43.20728141,205.43,210.2595
2018/10/20 8:00,ETHUSDT,206.38,203.57,205.1,205.8,12601.04,4h,-0.002072403,-0.03377176,-2046012.6,39.57139037,44.52866337,205.66,209.8685
2018/10/20 12:00,ETHUSDT,209.69,205.5,205.7,207.93,21513.44,4h,0.005326929,-0.030926217,-2024499.16,62.41784834,47.92441474,206.002,209.5105
2018/10/20 16:00,ETHUSDT,208.78,207.63,207.93,208.67,9527.961,4h,0.011277359,-0.025908841,-2014971.199,67.71811051,49.06470288,206.556,209.128
2018/10/20 20:00,ETHUSDT,209.39,207.2,208.64,207.55,9293.862,4h,0.009431376,-0.022871527,-2024265.061,53.45535999,47.41076163,206.99,208.7945
2018/10/21 0:00,ETHUSDT,208.68,207.02,207.53,208.31,5634.275,4h,0.00547334,-0.020096378,-2018630.786,60.51022483,48.64724038,207.652,208.582
2018/10/21 4:00,ETHUSDT,208.92,207.77,208.35,207.91,3806.122,4h,-0.000470887,-0.016267,-2022436.908,55.02337976,48.02170746,208.074,208.289
2018/10/21 8:00,ETHUSDT,211.99,207.81,207.91,209.65,18174.71,4h,0.002726627,-0.011623505,-2004262.198,69.87606328,50.91194435,208.418,208.1425
2018/10/21 12:00,ETHUSDT,210.33,209.36,209.65,209.8,6803.388,4h,0.00685612,-0.00639594,-1997458.81,70.91119591,51.15838924,208.644,207.99
